"Y","Intercept","Age","Sex_Female","Race_Asian","Race_Black","Race_Hispanic","Race_Other","Educ_HSDiploma_GED","Educ_Bachelors","Educ_PostGrad","Educ_SomeCollege","HH_Income_medium","HH_Income_high","Parent_Married","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
5.31436604708186,1,10.83333333,0,0,0,0,0,0,0,0,1,0,0,0,0.496918903036054,0.508114810676222,0.48868998741005,0.514172769652976,0.490439899713426,0.474175099427819,0.531656833067957,0.564623436550656,0.536512102832179,0.474025713237821,0.472872310055623,0.517616223849937,0.472956739725826,0.543132372730943,0.416400423530134,0.459405561481557,0.549782374870593,0.511862981765432,0.50382643100513,0.482418035005931,0.50294011585683,0.488572554221912,0.546116424639309,0.48517529065813,0.484831764066062,0.538719091836971,0.521352025348777,0.421572287413459,0.565381355355368,0.508170239559248,0.579444352959904,0.532528662990013,0.44260841354207,0.567219196094962,0.543233564956386,0.54065564062746,0.477063539713102,0.520209644016979,0.48866943514784,0.449800292436135,0.556178132938446,0.49857843777499,0.469650971086312,0.393214857230745,0.51948860463044
6.63568012589238,1,9.833333333,1,0,0,0,0,0,1,0,0,1,0,1,0.527795329349136,0.497584442830694,0.527104831057361,0.516008989502436,0.558591765964814,0.458595143883317,0.527403635480423,0.487429586122531,0.492050102232218,0.502161260154594,0.504633226181041,0.509107552806709,0.509027480521813,0.461403179165115,0.566590899431574,0.486855181716625,0.486749074005235,0.53747884773041,0.506812344146337,0.557902610103872,0.545984635048722,0.573385778134316,0.471773200760125,0.494870686998991,0.617529002192658,0.564176643242098,0.539714816592289,0.52337612554553,0.474521368229546,0.500522134024619,0.585398814649146,0.482970752037447,0.501524721212877,0.495914109180798,0.498987688514182,0.498809685054669,0.547966154098079,0.512994129926963,0.510647618212319,0.508806254526084,0.442403897316303,0.525972030624968,0.5424437230949,0.509870685517428,0.520170539560974
6.4685551155046,1,10.75,0,0,0,0,0,0,1,0,0,0,1,1,0.571033602216651,0.566865421328463,0.509454647317504,0.51654085400597,0.531751651646886,0.42943384661806,0.451755669255361,0.576540951856407,0.525335476455408,0.499139562794742,0.551831763442287,0.518722784834633,0.537611531613115,0.476287982387056,0.529397713390247,0.521403341744488,0.532968548643831,0.558146723109826,0.501793630114971,0.561312212112671,0.459081199375569,0.463814135325124,0.517482525390561,0.502208254521797,0.509282745113899,0.528760174190772,0.484884005392605,0.52434642510309,0.544397299999842,0.556062750709588,0.596107401348448,0.488102539809713,0.565612944380249,0.529710474247896,0.585303110522208,0.542031678017932,0.558974984180204,0.550867946125401,0.541854735926132,0.481113541355996,0.46570809133345,0.519653760827791,0.532398284302653,0.488607751888066,0.517428841183235
5.30970160265251,1,9.75,0,0,0,0,0,0,0,0,1,1,0,1,0.532272517240711,0.568950381167345,0.503951630632544,0.551634550833832,0.535341039545131,0.491351511195356,0.518418898148159,0.495029321870042,0.488752096665264,0.517056313251072,0.532987632552339,0.570502171650548,0.504658527556286,0.525461333872096,0.470832950919287,0.434771563737332,0.542544671204776,0.561184314677506,0.548300824746784,0.600194765285522,0.558012053870318,0.541584684905714,0.55290199628727,0.581057466053076,0.541888040390574,0.572580391033034,0.555356397107094,0.565756444258479,0.512320374650176,0.562700867261296,0.564553296201389,0.56311816700074,0.559947201156971,0.495294611583643,0.50799912583184,0.5255749629772,0.484054918457894,0.558499695698957,0.557172735807735,0.553008239011229,0.509031962909196,0.546399101874622,0.500059325731654,0.532491285366173,0.482929983812518
5.16864203517685,1,10.16666667,0,0,0,0,0,1,0,0,0,0,1,1,0.562357413007993,0.505861978451558,0.535750713784062,0.536466211111181,0.562429863399339,0.587267996864908,0.596011007649324,0.578443074914421,0.524399882007413,0.571835858305381,0.50514407182078,0.50276149815328,0.556666403494917,0.541485209002473,0.51870083516336,0.589715861621065,0.52501450736378,0.573153682707642,0.522190698193431,0.554972749928011,0.569152913330118,0.542279130664178,0.556370549251576,0.581830732052069,0.542811314992724,0.524380680202957,0.544231280736169,0.58127941456713,0.65547813723392,0.555044823456335,0.557831492638823,0.525492375707309,0.545199929606126,0.507308997800463,0.49707130748194,0.493318040806882,0.567875291917616,0.614349162310985,0.5786066137365,0.627024251027212,0.544208989091572,0.563985156143736,0.568985092163087,0.554152342887386,0.580678867585663
6.28834078403948,1,9.583333333,1,0,0,0,0,0,0,1,0,0,1,1,0.565809645077213,0.602371813581059,0.469282985487495,0.514151874241303,0.475818177495089,0.520643299494091,0.572737876117916,0.524988293670854,0.546869933315733,0.510185624183797,0.472947785397066,0.472830655608602,0.439881013520627,0.529225943298179,0.493976207275474,0.511886639225425,0.483099784130273,0.539443319014602,0.514360627804767,0.52220689536963,0.554076551723547,0.57286051892365,0.588608695378103,0.527813552073871,0.501456257844006,0.459833688954983,0.550366596533846,0.566514116741649,0.494224462342254,0.510200023752647,0.442046334966554,0.486904300917418,0.526667113812161,0.495983960043179,0.507482612736112,0.546683190753248,0.558572949520903,0.54549413001702,0.485353634145923,0.489283345760192,0.591394257792721,0.52924837665266,0.516160649429148,0.560403036423489,0.573319695525674
5.03783745884122,1,9.916666667,1,0,0,0,0,0,0,1,0,0,1,1,0.459949441010976,0.529680842715086,0.497918984679436,0.465634189008998,0.518470519323502,0.417792808076425,0.519916537683809,0.451028801468298,0.435834883553998,0.473076036014524,0.462891656210784,0.477211472724482,0.504453438512615,0.420021058463555,0.467517016795,0.490252221799225,0.512635088090941,0.456213309444744,0.473729572083222,0.466042483497417,0.416770348738841,0.405470822375989,0.441342910519485,0.439856701296686,0.524225370579311,0.467324439669805,0.388060607778871,0.469995384450424,0.444374687111901,0.45568070850336,0.509410413282066,0.492620933059205,0.501764895413531,0.521174197498303,0.461164266114797,0.416019123568451,0.440016503522044,0.502452738609958,0.536318742228299,0.366741671325793,0.369027596406898,0.437485110811916,0.500713863033847,0.43686471643877,0.483014573941521
7.31128199752109,1,10,1,0,0,0,0,0,0,1,0,0,1,1,0.562034455645268,0.528005985156399,0.531371469131453,0.57036651192243,0.531918479853562,0.567042855572245,0.497099210414303,0.538001940025022,0.463644771569262,0.533462621249037,0.476890655713467,0.537101152524179,0.507737473947984,0.544361377879709,0.515072246037278,0.535918723375048,0.515538971470651,0.519282243576262,0.509686727385335,0.511212755727648,0.523009264225226,0.458053425605501,0.519461677410445,0.497858343304239,0.495284338644599,0.481010377115749,0.484543009203572,0.515809748383969,0.53465229037544,0.440292924803377,0.48022522328916,0.550009098450427,0.520620758968986,0.520872821042312,0.454564846159006,0.491429857065314,0.512252810663593,0.560473086495575,0.424869972656739,0.47009003939847,0.54440375038756,0.483119923018879,0.501194576133223,0.494652677542559,0.450712451171234
5.95901576875355,1,10.66666667,1,0,0,0,0,0,1,0,0,0,1,1,0.552086329608475,0.49538764885683,0.532401714816188,0.430710582657703,0.518740364128928,0.486731346246792,0.448274672179479,0.481704747262225,0.514622638032072,0.475635390314887,0.477530942135888,0.521634117617157,0.524744305091168,0.497818800113527,0.48949816913386,0.509269357822501,0.451768757514834,0.444193842226823,0.529038536635355,0.510069453511505,0.492397403328692,0.461437541876608,0.406994826612559,0.53115586337929,0.529126405186999,0.436740436375478,0.469674377564484,0.500247417385613,0.495806046667113,0.512948508589184,0.508490598625932,0.456022136299057,0.498570631790478,0.424598816501309,0.51155205897894,0.461340426461125,0.412744011761259,0.457443800100048,0.505316596611403,0.466938368545936,0.483484289426723,0.460472513188445,0.437576211731465,0.532704830339776,0.483618637835601
4.67739103885344,1,10.83333333,0,0,0,0,0,0,1,0,0,1,0,0,0.537383278180338,0.504971721155422,0.543457500714699,0.473306951604024,0.521335689372874,0.557653058687247,0.589508513734571,0.555596651256769,0.562267989976703,0.440693539362622,0.460062720589856,0.440253182102321,0.542317502313162,0.501058300975581,0.505916186001868,0.483359476366082,0.493806822137183,0.534286748087907,0.399920590318086,0.48024365702095,0.460781995204012,0.438150150637599,0.458255398056906,0.479252087680638,0.43478433007965,0.478556054740126,0.484012662804203,0.495757321923624,0.408699859003734,0.494526950937443,0.488807669649953,0.46533021872918,0.414967975847011,0.471026439580868,0.438845996309581,0.546757275115668,0.464668568178019,0.436844441627832,0.534085190274618,0.496786461284244,0.5398886916001,0.545986504231537,0.513900258021994,0.490391013171475,0.482268644293028
