"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",-1.879361432227,-1.83785429753875,-1.66771171618507,-1.84008410856859,-1.86596358226887,-1.88759584877032,-1.75089689311149,-1.84417179289731,-1.7874295773897,-1.78623669950238,-1.65664289286596,-1.6135596259996,-1.83463926128686,-1.80247003049375,-1.81820726805564,-1.7715679109541,-2.02914432385205,-1.64278571549586,-1.65770748418026,-1.74519775652585,-1.62478693110773,-1.76122544599756,-1.66349457195573,-1.52807866818954,-1.83907212736587,-1.71488674602778,-1.63793241158963,-1.73293236613048,-1.86355513545842,-1.61864299575519,-1.68914027317921,-1.68868373534014,-1.71242205010035,-1.49273375698506,-1.7178640282807,-1.71340604403706,-1.62220545292056,-1.72510474562495,-1.77507755724372,-1.70538331032039,-1.74714807172236,-1.89975062439398,-1.97143219304305,-1.64999577511071,-1.94972177741327,-1.60152106982881,-1.66944630883143,-1.67999984964699,-1.92257783042392,-1.73462832458192,-1.80738093039855,-1.55659079277649,-1.72159271816661,-1.65679096241611,-1.73498699434807,-1.96686849845684,-1.52302722778199,-1.65121962870635,-1.77388611893287,-1.77758770951689,-1.80490641214643,-1.45234533235191,-1.76016454027661,-1.61071427651227,-1.85515740537515,-1.67886599215148,-1.72245623481693,-1.74380066673278,-1.68703525154213,-1.78898861585877,-1.86461848243726,-1.8992481683676,-1.77153355383256,-1.91279444958589,-1.6691575226203,-1.71024829400145,-1.66210816282545,-1.84756185125787,-1.84881495323587,-1.63746113607137,-1.63324399873018,-1.53615026075725,-1.79821987741265,-1.68260080318876,-1.65437731673304,-1.82713285243187,-1.69426873665008,-1.70123090870581,-1.9849853035612,-1.62739916775835,-1.8624810400531,-1.55945639228159,-1.68612982538292,-1.7234469255625,-1.69573957545295,-1.679564784074,-1.53796886831429,-1.5163743664373,-1.65701408616695,-1.79510323796674,-1.71337696938536
"",0.550929972666247,0.331918054166867,0.291287730985697,0.447167442832256,0.224612572900175,0.252778808651824,0.326137219678054,0.34529455638202,0.414891086076158,0.196203307265774,0.545771116580246,0.288702494879186,0.242654693002361,0.341673384348817,0.494604695602204,0.509116908194865,0.436340375668184,0.435035052973458,0.533555361878344,0.258806632479261,0.286501411324348,0.566448545075469,0.240963704759997,0.440115181190736,0.333865906834979,0.626039784084362,0.490991090226453,0.349704797163352,0.279862160361567,0.214421760657319,0.259624384987491,0.313768906864074,0.387277842889176,0.236016218142915,0.313150386233468,0.280312168727349,0.292092941498618,0.449777137780135,0.229811717834191,0.478465715728745,0.385555294626938,0.66474371654225,0.305687776466374,0.3821793031002,0.216161979858091,0.279122803623243,0.282466201586546,0.293188382284347,0.400611513425858,0.329690890916431,0.541936677722778,0.178450226490425,0.353428674559758,0.19984805258102,0.222823957271736,0.282947351924072,0.248262979080895,0.306670535777702,0.3586956368148,0.303383048470924,0.287693844084919,0.457629323064929,0.466486407770378,0.452044706656542,0.372712445818346,0.192996366235558,0.514273956391526,0.239484212264582,0.43096788709412,0.544437142120185,0.317775116115666,0.290518027410374,0.373448745027113,0.394323106367435,0.3188939863535,0.282107142265054,0.532581805936479,0.40069347900604,0.270401658644031,0.6762552135134,0.228356978490992,0.303098561709055,0.330459543577864,0.256154672026987,0.376650270395893,0.250923710937229,0.214993900112405,0.359081363175808,0.22408372057071,0.166216058007516,0.313909568353423,0.291208103652769,0.339579106942043,0.309815721399083,0.296141851250781,0.382088985624,0.355903452830746,0.441467583557452,0.303245231227922,0.352159197648193,0.323310696793733
"",0,-0.0792848613652468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118096374408206,0,0,0,0.0112206951396205,0,0,0,0,0,0.115254633997563,0,0,0,0,0.151915655449188,0.000113152695421914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812226451569074,0,0,0,0,0,0.133206008042952,0,0,0,0,-0.00859315079269077,0,0,0,0,0,0,0,0,0,0,0,0,0.0797785052898659,0,-0.0448373205864502,0,0,0,0,0,0.086711184556639,-0.015523061647793,0,0,0,0,0,0,0,0,0
"",0,0.136644300457515,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226834356148235,0,0,0,0,0,0,0,0,0,0,0,-0.095381476023404,0,0,0,0,0,-0.182784023333206,0,0.129368791401965,0,0,0,-0.0373953436156237,0.00274359298208639,0,-0.00925032312363493,0,0,0.0611943397972545,0,0,0,0,0.0220259485650701,-0.000700289084210676,0,0,0,0,-0.00178790995684018,0,0,-0.0756306738432339,-0.0277772637039829,0,0,0,0.0269433774950941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569914693006199,0,0,0,0.13485476637209,0.0485526429637127,0,0,0.00909922313419804,0,0,0,0,0,0,0.066811267500615,0,0,0,0,0,-0.0796464686056704,0,0
"",0,0,0,0,0,-0.0792447753938103,0,0,0,-0.0696102274875526,0,0,0,0,-0.0468667000755584,0,0,0,0,0,0,0,0,0,0.0368033454194187,0,0,0,0,-0.0298556301030408,0,0,0,0,0,0,0,0,0,-0.0537585428553585,0,0.108529800037263,0.100594344938103,0,-0.0245780031017966,0,0,0,0,0,0.19967521854068,0,-0.0229616234851254,0,0,0,0,0,0,0.05360591872211,0,0.00260031888733241,0,0,0,0,0.0185187066017645,0,0,0,0,0,0,0,0,0,0,0.0523233036299277,0,0,0,0.00636893472288949,-0.0703162373620459,0,0,0,0,0,0,0,0,0,-0.0753130743314214,0,0,0,0,0,0,0,0.00486705463265679
"",0,0,0,0,0,0,0,0,0,0,0,-0.0136217308251925,0,0,0.0898437194795859,0,0.0815043831065787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671582464916135,0,0,0,0,0,0.0077300227034211,0.0198827701554392,0,0,0,0.00347055643840133,0,0,-0.0166239613960179,0,0,0,0,0.122410883464758,0,0,0,0,0,0.0740454537697186,-0.0630734469826676,0,0,0,0,0,0,0.0123341675814688,0,0,-0.0335256518143826,0,-0.160702309434893,0,0,0,0,0,0,0,0,0.0880866852955855,0,0,0,-0.165722999647554,0.00602828397378095,0,0,0.0243777987418501,0,0,0,0,0.0655411345618495,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,-0.00582643522428196,0,0.0905435017291505,0,0,0,0,-0.0867901503406844,0,0,-0.0128516086065081,0,0,0,0,0,0,0,0,0,0.0137091759286265,0,-0.0101127670990066,0,0,0,0,0,0,0,-0.0570734502426146,0,0,0,0.0540123501323647,0,0,0,0,0,0,0,0,0,-0.0186489542177679,0,0,0,0,0,0,-0.0341297771021091,0.0517784372635659,0,0,0,0,0,0,0,-0.113018038152103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162001768138227,0,0,0,0,0,0,0,-0.0811317417427995,0,0,0,0,0,0,-0.0554373296256383,0,0,0,0
"",0,0,-0.0781430263371072,0,0,0,0,0,0,0,0,0,0,0,0.0548402297958801,0,0,0,0,-0.0411138597735904,0,0,0,0,0,0,0.0434595405880729,0,0.0105204908435278,0,0,0,0.0537301841514791,0,0,0,0,0,0.0070938465845832,0,0,0,0,0,0.0240731823693162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077219624070291,0,0,0,0,-0.0344029573433921,0,0,0,0,0,0,0.0897579846684457,0,0.115537572567477,0,0,0,0.0798197033470772,0,0,0,0,0,0,0,-0.0390726314485493,-0.0105244603337429,-0.0112573323614994,0,0,0,0,0,-0.000783579304205838,0,0
"",0,0,0.0405578962614309,0,0,0,0,-0.083557071924062,0,0,-0.0401716757963484,0,0,0,0,0,0,0,0,0,-0.00813599291297407,0,0,0,0,0,-0.00889451564499125,0,-0.15597513621293,0,0,0,0,0,0.0699036813800397,0,0,0,0,0,0.0828085401429876,-0.151780207215502,-0.028646718804844,0.0529616944145054,-0.142598822873252,0,0,0,0,0.0953440565611467,0,0,0,0,0,0.0804398197022374,0,0,-0.0712304471504686,0,0,-0.161338473684482,0,0,0,0,-0.0997069064572052,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598963495260684,0,0,0,0,0,0,0,0,0,0.0663996125121554,0,0,0,0,0,0,0,-0.0209441167884054,0,0
"",-0.916165161469068,-0.84983540768198,-0.776521798042131,-0.665095962664386,-0.530499916325843,-0.542409543312997,-0.61990175495579,-0.851637129464858,-0.576822427924546,-0.82356816957258,-0.855481597433339,-0.643148151849821,-0.650567011315162,-0.694512524959695,-0.648534106440235,-0.761230911860112,-0.853271876684009,-0.666615024437414,-1.05945681875046,-0.717531769939087,-0.843328460596577,-0.784758900080467,-1.0051019301138,-0.904587347689645,-0.776326711845036,-0.983970190115722,-0.849001503712841,-0.740760850345042,-0.537886535966931,-0.65284759747636,-0.710416579100428,-0.641255402871196,-0.864819347149557,-0.766378487862042,-0.80419467459452,-0.86865972721779,-0.894660932937087,-0.834282678984392,-0.904486857240547,-0.626687194705537,-0.772396502963419,-1.09958584444722,-0.899254213917202,-0.784944186623721,-0.748125070907962,-0.69038940143751,-0.694987022523843,-0.849688844787428,-0.924010466678489,-0.749765473965821,-1.01999361117135,-0.840097698971028,-0.684700558245001,-0.525653976438004,-0.858681813969004,-0.815707909165653,-0.742502634014985,-0.814611566979696,-0.80813917952061,-0.701739595423959,-0.881966568193854,-0.950695338204237,-0.866526865346023,-0.958922408746847,-0.660218945208507,-0.839827419198897,-0.743194278467468,-0.69276490939604,-0.708059473597889,-0.97493277164855,-0.844910044623711,-0.6079334688267,-0.886995303352547,-0.736785413898319,-0.722778138646635,-0.613869062785266,-0.729567341104462,-0.929624232475859,-1.05499657217143,-0.956415579830919,-0.633406696282868,-0.936821148912386,-0.899592337007156,-0.610116967523202,-0.764353645629028,-0.665417785107992,-0.722162197117901,-0.652148491018152,-0.664742135843275,-0.815552484263973,-0.99877043037967,-0.653733535484304,-0.742859442486844,-0.803013172501181,-0.974715423567564,-0.697639864701456,-0.520328447873387,-0.804855640822227,-0.845014938951201,-0.675989739652484,-0.640567249267667
