"","True Beta","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"",-1.879361432227,-1.41149316843694,-1.29307840181216,-1.69173994554172,-1.49649752877209,-2.20960270122927,-1.4745144409426,-0.85969055548122,-1.07603919654196,-1.94608262738003,-1.2233820703804,-1.19068966314798,-1.59597661612845,-1.22523294763471,-1.45511226552558,-2.16803147980716,-1.19790484038412,-1.99055434892586,-1.28105860296588,-2.07938182716667,-1.29901389111299,-1.58746115695625,-1.39402747724419,-1.49801100011141,-1.88423546739094,-2.03723489200894,-1.74358144466886,-1.37841288700475,-1.51539730120669,-1.3469634815069,-1.84480310141427,-1.63918114813009,-1.2390892865666,-1.89543770854605,-1.87083660354466,-1.66552282931351,-0.695932834075966,-1.19318928880377,-1.29106024730552,-1.51713721633992,-2.08773363980584,-1.95517354549693,-1.03538010513123,-1.22344888855055,-0.830329921596109,-1.39514605501772,-1.32306323029242,-1.22434877721785,-1.79448213428353,-1.38467064582837,-1.65156205486001,-1.72625231617171,-1.58117908736269,-1.28529996118848,-1.133949224859,-0.960964921863756,-1.77006425402092,-1.63864002012445,-1.50865270507512,-1.92518026378556,-1.35251327742321,-1.4757653821171,-1.2230518433224,-1.26278508309782,-1.69872804343544,-1.51909524428388,-1.44251221209157,-1.29916886341984,-1.70911864826225,-1.2777170560962,-1.17407244250607,-1.55176815012496,-1.30699896889796,-1.29820606191131,-1.52259336837377,-1.96463518617485,-1.13161866021393,-1.44319305189421,-1.22006098129285,-1.22396124231134,-1.50471273004571,-1.62512313458303,-1.45723256632076,-0.809302647495675,-1.54411822675563,-1.49101574903737,-1.79011159416216,-1.01220499268324,-1.59915764096272,-1.48696512496626,-1.46314267483013,-1.16077545343673,-0.984443573760284,-1.47931275232955,-1.3464549890525,-1.29244328794944,-1.6129970399927,-1.74201114290459,-1.55241329258825,-1.15462000150997,-1.58360029759566
"",0.550929972666247,0.254666716613951,0,0,0.348486880325471,0.0630600519342633,0.318716981977744,0,0.361287616864264,0.28425742361931,0,0.463996743047264,0,0,0,0.353202429586272,0,0,0.386828516633277,0.282833467310578,0,0,0,0,0.671389319663907,0,0.266659961927786,0,0.366136601858928,0,0,0.534312678273656,0,0,0,0.517226640549605,0,0,0.406633434267574,0.572686616956881,0.838015695598599,0,0,0.256955712934807,0,0.336865783446025,0.530959076595327,0.475116773129055,0,0,0,0.250507019607876,0.469181448417592,0,0,0,0.624374971627375,0,0.237861596412479,0,0.0315915894786855,0,0.349468735576894,0.699926964271429,0,0,0,0,0.521216964671484,0,0,0,0.13213739680398,0,0,0,0.428595672467612,0.253734279742091,0,0,0,0,0.235656247966622,0.26605968608309,0,0.312620461093244,0.249356876435105,0,0.823392886816357,0,0,0,0,0,0,0.445075600868165,0.231900517765754,0.544264072752303,0.293562832784816,0.416951557813053,0.638885131396249
"",0,0,-0.00688326492427327,0,0,0,0.161548210517565,0,0,-0.0155549851009845,0,-0.930000099558443,0,0,0,0,0,0,0,0,0,0,0,0,0.170744974426369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079534492862167,0,0,0,0,-0.00301628440750917,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224770580780884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225591606132715,0,0,0,0,0
"",0,0,0,0,0,0,0,0,0,0,0,0.294562685854988,0,0,0,0,0,0,0,0,0.159154321267497,0,0,-0.044596986562356,0,0,0,0,0,0,0,0,0.00523584886093695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266660080651985,0,0,0,0,0,0,-0.497315233004685,0,-0.0327274703756012,0,0.302063868144595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880372885082076,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,0.186848020050403,0,0,-0.013666929044382,0,0,0,0,0,0,0,0,0,0,0,0,0.0530049453053919,0,0,0,0.0751028812178342,0,0,0,0,0,0,0,0,0,0,0,-0.0891187083915871,0,0,0,0,0,0,0,0,0,0,0,0,-0.168352813200211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153582159306239,0,0,-0.209192341117654,0,0,0,0,0,0,0,0,-0.13630528137869,0,0,0,0,0,0,0,0,0,0,0.2219940726176,0
"",0,0,0,0,0,-0.121577350875447,0,0,0,0,0,-0.219368515252454,0,0,0,0,0,0,-0.0595894634864987,0,0,-0.0135682803497693,0,0,0,0,0,-0.0349638712708694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210623836634651,0.0181751555739401,0,0.10132873202782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112665478917554,0,0,0,0,0,0,0,0,0,-0.0701687323884782,0,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,0,-0.0823583843771925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100187088049709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269696623001582,0,0,0,0,0,0,0,0,0,0,0,-0.359174112571813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877802404760723,0,-0.243652195487699,0,0,0,-0.145470735905262,-0.249726219101814,0,0,0,0,-0.136848591962979,0,0,-0.00790295357261718,0,0,0,0,0,0
"",0,0,0,0.0698593549835631,0,0,0,0,0,0,0,-0.0977915060591809,0,0,0,0,0,0,0,0,0,0,0,0,-0.211361866129118,-0.0170538851591536,0.152097292705139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553554843564843,0,0,0,0,0,0,-0.0928424917707688,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629550358839177,0,0,0,0,0,0,0,0,0,-0.0183321956551897,0,0,0,0,0,0,0,0,0,0,-0.0143631202082531,0,0,0,0,0,0,0,0,0
"",0,0,0,0,0,-0.0388081812805145,0,0,0,0.000986071021554786,0,0.135404135228056,0,0,0,0,0,0,-0.0600750210902024,0,0,0,-0.0580743564599999,0,-0.0207700381879347,0,0,0,0,0,0,0,0.0975379037662938,0,0,0.34174014981513,0,0,0,0,0,-0.171000025414528,0,0,0,0,0,0,-0.00567424092560149,0,0,0,0,0,0,0,0.0949820814457837,0,0,0,0,0,0,0,0,-0.0452684549958731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048339882464704,0,0,0,0,0,0,0,0,0,0,0,0,-0.116669538205661,0,-0.0082046052672362,0,0,-0.0282583992494342
"",-0.916165161469068,-0.727753262338507,-0.130371445231896,-0.252812254317523,-0.599810003061743,-0.623152356986546,-0.59258467117239,-0.634730485246408,-0.601416261060011,-0.840758288610458,-0.599844962468827,-0.447957724477377,-0.370756993255271,0,-0.135814042166383,-0.72242666508559,-0.76189801439914,-0.531769466385713,-0.21110947436187,-0.480712379970603,-0.548218091114439,-0.355591642239776,-0.346198470504456,-0.801823545098324,-0.58269220666666,-0.790500935205896,-0.596463968970229,0,-0.5522362821686,-0.436408909399808,-0.855609621694399,-0.757299818910495,-0.337263237978191,-0.492714149153976,-0.55289448770119,-1.06202385009724,-0.840695313958072,-0.384380621824516,-0.443503323820525,-0.655367077237745,-0.666980166075625,-0.179030079454082,-0.369160918352384,-0.602800744486178,-0.766919368658601,-0.429774637606309,-0.277915461332274,-0.799893186124519,-0.409205212022722,0,-0.805849967775097,-1.06585542910257,-0.341440058104334,-0.61571162983977,-0.576176269758249,-0.575412744028807,-0.810934523118187,-0.24257747654307,-0.577061885278256,0,-0.543024570800109,-0.501867395968352,-0.868872381896505,-0.425502648693986,-0.554581142707688,-0.143023948747693,-0.874261286725641,0,-0.29390633033057,-0.355361745754633,-0.112825434865674,-0.447205699707445,-0.356256446665698,-0.617100701831613,-0.730399953673905,-0.110847259979023,-0.419780163024432,-0.502107723589815,0,-0.717511437560719,-0.235461046307476,-0.355407378160647,-0.560079423216468,-0.436797810139063,-0.747540880135817,-0.0536482884156623,-0.395654301100157,-0.360182368831338,-0.1852412794118,-0.804725656885153,-0.716801933016399,0,-0.565259862333752,-0.537366235415785,-0.224052447222987,-0.573723132962572,-0.818179146158388,-0.0165143404206626,-0.569553772681635,-1.10075655449187,-0.699435869552814
