"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",-1.52754747550544,-0.782970060148967,-1.77236332959666,-1.8211731898888,-2.95401256806739,-2.03591488101434,-1.10411004954911,-1.42006713770955,-0.889097805390575,-1.1950548929943,-1.82277655342702,-0.909358444274806,-1.86820838066594,-1.92552441353117,-1.8960125351852,-1.0918508376711,-1.84315159107513,-0.510871284138129,-1.88648547937645,-0.935146436843937,-0.540585489127862,-1.18124589347321,-1.75029422948861,-1.21708218553957,-1.63907959644275,-1.22349751934765,-0.173900252287496,-0.725530555994472,-1.39285217999466,-1.79687785669451,-0.824745855162641,-1.97209397524423,-1.48307864431143,-1.08821370960522,-1.49287463999067,-1.66204701180273,-1.05283727625604,-1.63186978747578,-1.78126803039124,-1.86016305182883,-0.46232379636217,-0.487098360750354,-1.72991281649438,-2.04043929776873,-1.33901481228658,-0.816530364285698,-1.81618610300675,-1.28403045962196,-0.849082413068569,-1.87082681384464,-1.60535871089762,-1.95862803520544,-1.95784962819249,-1.13316226155271,-1.38897657047222,-2.07563386170699,-1.25836306471309,-2.03431858612006,-1.51837248052535,-1.69357601755073,-1.85722399183988,-0.527251254854193,-1.68697269025651,-1.95586547295204,-1.78235260118829,-0.924831676009883,-1.34577449822587,-0.344114168228646,-0.634707759163637,-2.27204898053716,-1.12825749895123,-2.32377863990745,-1.68450219126786,-1.55121866115647,-1.95371360785059,-1.16778073322486,-1.07199535006814,-1.40210205690234,-1.70317706407226,-2.2840130200268,-1.41088100114315,-1.40194692288386,-0.889505021372594,-1.43128650972424,-1.25154023861675,-1.34615126100431,-2.0594105162653,-1.72073827444011,-2.178376982808,-0.647284315191643,-1.87067504036924,-1.61769998875139,-2.0413039376834,-0.875414566525235,-1.18574943230398,-0.252215154081819,-1.39435827937609,-1.90269633597797,-0.798775994203534,-1.97829253627219
"2",-0.761499725421087,0.165490893726696,0.622785354876624,-0.592160647967178,0.133775154197031,-0.191761726444945,0.299444537729428,0.116012030432748,-0.337297614726059,-0.496298078364255,-0.432098018243808,-0.269750300338222,0.345033164439282,-0.559222279645666,-0.293908157744208,0.28152320948581,-0.949807145474452,-0.745494523516948,0.383733047325388,0.551574464466804,-0.373004795834636,-1.39281726891022,-0.132843407435282,0.417100688262242,-0.2360316203083,0.116264138771537,0.889756699860135,-0.0814004674815069,-0.127972465129232,-0.235977486534577,-0.717494248093962,0.087206888405138,0.487924269270404,0.907703226776817,0.942245614963345,0.057590773279991,0.075955971499979,-0.306194206210832,-0.372788109200644,-0.328534637963512,0.00675676090403057,-1.03071627138523,0.56652153822087,-0.592283516100492,-0.309272327851495,-0.321567562194213,-0.883184557478577,0.305451777080384,-0.712589951467268,-0.158480599831605,0.448820795223354,-0.0336259232882958,-0.690608532188663,0.202451754185481,0.246644011293837,-0.102881435258093,-0.117778926585502,-0.00420654153396008,-0.48646892603179,0.887708801778246,-0.0815012363043814,0.586830995599441,-0.239724125069896,0.235543426279524,0.435806059831137,-0.727157756589584,-0.199961687823675,-0.337433735342689,0.0136494564414229,-0.521066691702451,-0.762979898563081,-0.169272254881664,0.337358683249067,-0.644185009492807,-0.519797634901805,-0.0716663994544197,-1.07034180328217,-0.855925882069619,-0.116494808222209,0.0702289819682286,0.559310151888285,-0.499376648148889,-0.184786998052416,-0.698448687770938,0.008173926996796,-0.0629918161307128,-0.00649426368638872,-0.417854843277813,0.12244727578529,-0.159591010359282,-0.859612311585169,-0.174358407631051,-0.65077100252389,-0.436167050952975,0.0766914306022128,0.287543085517515,-0.840842810559924,-0.157043766560217,0.6247810437429,-0.37138850665214
"3",0.23373717108119,-0.285834102555127,0.0363135321811816,-0.295500484178355,0.187406225975852,0.450973994802469,-1.08966952280816,0.0607139382215142,0.106872217212499,-1.2326996682853,0.46892758660362,0.0208975686978294,-0.28843224959355,-0.188389348428865,-0.371664591137365,0.0674691773174865,-0.0626893822537907,-0.4913176620743,-0.210102148897341,-0.650997543183697,-0.591366544094803,-0.225630184300827,-0.24432160681828,0.182396813398018,-0.110080931178506,-0.81544986723566,0.0692692242672438,-0.43603009502307,-1.59324046459725,0.359750153659426,-0.691076194419132,-0.0371971438613524,-1.05813093025272,0.207400406605333,-1.22638548540774,-0.223220772206135,0.176019905147381,-1.22346439071043,-0.655517641063291,-0.28501729703012,-0.15687337697452,0.370740084290545,-0.21246369532663,-0.652842575223077,0.0872477265472298,-0.714268673712292,-0.34915079574163,-0.623670278990615,0.0509507745252454,0.0639637356208194,-0.270816398646157,-0.347714870740635,-0.189733668945629,-0.543873655065014,-0.46592479787494,-0.803841189388141,-0.460226046178545,0.245700287756137,-0.744387371486562,-0.170939582781501,0.332182222859312,0.621546506681415,-0.478682315569798,-0.527095725911209,0.366332460186943,-1.03944165487178,0.28767944547009,-0.390999787489384,-1.3984063007846,-0.0939342344760903,-0.197951251369851,-0.241146933941861,0.0590715336384334,-0.270178872504276,-0.493033242975944,-1.18474656197736,-0.276384236163782,0.533880540449946,-0.228678825999282,-0.475193371089523,-0.355344456336601,0.517524061478319,-0.388828925870104,-0.191062910315159,-0.504266737998089,-0.946679634062507,-0.359343959851731,-0.952449732199209,-0.849302458834282,-0.261540549364368,-0.296342319918769,-1.03289689918291,-0.35882949198523,0.242968267292299,-0.240121331395898,0.273878212697219,-0.721792003134334,-0.27389574106041,-0.344535803528206,-1.09307429204329
"4",-1.44004332364528,-1.0911302959206,-0.134340794622419,-0.321092868088156,-0.491887274677431,-0.146945023242332,-1.19378876158894,-0.00506546159441129,-0.551341502565807,0.253123732528996,-0.242482256169435,-0.231368714126868,-0.321025061572162,-0.00237794579811429,-1.07732547213191,-0.572087235822958,-0.44469825366315,-0.243543334837267,-0.415777682803494,-0.69401242779578,-0.41571139759964,-0.621976659129758,-0.490841742722391,-0.973224367376311,-0.115579352536045,-0.507143895725354,-0.42995073995323,-0.0888056054413291,-0.429845856329235,-0.98803484456625,-0.163087975086284,-0.255423717911605,-0.497212897314965,-0.125889256389314,-1.27041506869508,-0.157530433974363,-0.472769197097151,-0.967051889769902,-1.04624448633375,-0.341390918960351,-0.0841968815661431,-0.581596260446829,0.0184772678802141,-0.111602055864969,-0.379868119889785,-0.365376603655805,-0.7485591699285,-0.527045836516369,-0.830672800139676,-0.116336924319425,-0.608283676489215,-0.438327258311862,-0.255151332097924,-0.350295930066643,-0.893322608483431,-0.552574874830497,0.191625659551447,-1.15664102745052,-0.78517368093109,-0.226606609715082,-0.819519625446947,-0.895765306119893,-0.7259145570537,-1.28195866632907,-0.401498088789914,-1.28470756307466,-0.847512697908763,-0.304488181751625,-0.525327153034458,0.114299621494601,-0.773674941506765,-0.844208709892511,-0.561123800107161,-0.259636204146512,-1.06215383364332,-0.813857581855543,-0.0515821366925074,-0.641056308629555,-1.12787743157742,-0.226942459973976,-0.848287722165612,-0.606018416133773,-0.859208219974152,-0.252138374204526,-0.109321778709933,-0.897733248730968,-0.0811065575179571,-0.427065503250264,-0.686087656902061,-0.466190854867787,-0.747252045529336,-0.690607702997992,-0.460823619373541,-0.114294626589336,-0.39067340636115,-1.00245790524417,-0.395260901366206,-0.761321585883087,0.549210081364365,-0.507719620062376
"5",-0.630919326609232,-0.819373400233713,-0.455687631057113,-0.956154242165636,-1.1759217360964,-1.1112247122619,-0.0981241891016486,-0.36327939400778,-0.120059284056902,-0.647011751488593,-0.79375669219183,-0.259840442390734,-1.02883721597315,-0.7623083671233,-0.496494548398785,-0.26918771523526,-0.864589993060779,-0.714675344543169,-0.135867325350273,-0.606633107748226,-0.495704441177431,-0.707857544283872,-0.744747836470159,-0.531677873905355,-0.276814225110175,-0.785415476581049,-0.973723071500462,-0.0463574176690935,-0.762093600541634,-1.35724201566459,-0.707356973755714,-0.838468215255419,-0.653623412258676,-0.158693305421722,-0.09640949953749,-0.0357856279906117,0.922601989968453,-0.461908016845488,-1.11012636618892,-0.2800588316427,-0.331741775588878,-0.865929337979159,-0.951623272775479,-0.75770293176257,-0.721443228204128,-0.915732567549273,-0.985598285877827,-0.330971286982595,-0.303891818494307,-0.8078353141849,-0.411059894235562,-0.19869256095069,-0.91010929102317,-1.01017500612271,-0.373018254147231,-1.43811424834373,-0.240694315794473,-0.0405019767908722,-0.803109291248871,-0.769311654183515,0.167297376666545,-0.374064460810793,-1.15343617731408,-0.773162101532483,0.314335726114431,-0.322964880700318,-0.854734196687444,-0.34282343103112,-0.736358272022137,0.0394703038237869,-0.50056539905836,-0.408343728328885,0.479823446044562,-1.14885469375142,-0.319837018947722,-0.481369956575343,-0.910633580769607,-0.818790784319472,-0.987199589417423,-0.532358273510999,-0.472232180375526,-0.963908922934324,-0.568747839528324,-0.717632791083928,-0.308587380509524,-0.327961803661849,-0.479725788549441,-0.370946334986063,-0.125185941765786,0.372575389224503,-0.747470564196329,-0.58654356714917,0.600461699491469,-0.890585970257486,-0.420571198870842,-0.647358579144111,-0.771978200910081,-1.11058847016245,-0.331861281971819,-0.974251934003393
"6",-1.971361419906,-1.64165487865815,-1.47385433421701,-1.3327747779259,-1.12030408919928,-0.311687728238861,-0.90446510557207,-0.837224256106698,-2.03568567765721,-1.27801482201515,-1.61684161935377,-1.04422458726814,-1.2635929881414,-1.54539048812225,-1.13431746465272,-0.75342369082783,-0.868873593877684,-1.78325991719139,-1.4264737394081,-0.974770625631444,-0.418287227517568,-1.28166710537905,-0.78479761535942,-0.460350616945465,-1.10980849971814,-1.77011793102853,-1.34171071150745,-1.53800110565697,-1.67611660409,-1.56579809573988,-1.21354136847813,-1.73788131348989,-1.15592973970813,-1.33914620000127,-0.651788502258063,-0.925488084217193,-1.47227132274964,-0.261631967023378,-0.693947039432948,-1.29375978166562,-0.65322634258747,-1.40647070411735,-1.10333154034639,-0.592663545343494,-1.45479839357644,-1.98884539553682,-1.3929304855508,-1.98441705604481,-0.935099366657273,-0.610187584256741,-0.402590072603373,-0.725334056032275,-0.368731998263119,-0.423755430133914,-1.31240037116233,-0.27780231075192,-1.38646258726307,-0.747663945352847,-1.23894885883206,-0.0560744760988219,-0.892729871463502,-1.16197532056674,-1.63122973803687,-0.85869509622759,-1.06416418500459,-0.880662074936865,-0.848161748415925,-0.742626873160407,-1.36537939395544,-1.00512966953931,-1.07524446428614,-1.45905868968045,-0.775281552751246,-0.717132480432473,-1.69941364588609,-0.930457665257266,-1.84548530395014,-1.59293601927465,-1.28053726585403,-0.567559892106683,-1.77080935515229,-1.5545767628948,-1.5421288714431,-0.996872496080909,-0.931188546634068,-1.3528541446888,-2.07557726423409,-1.48196743351062,-1.06459350970356,-0.971634312164882,-1.07799853534314,-2.3494149391356,-1.4231940305116,-1.64858723091916,-1.22582861574281,-1.06475078613213,-1.01054875549656,-1.20987753533667,-0.991609867123772,-1.27020651583963
"7",-0.828166438091876,-0.872749776447833,-1.55386642070427,-1.2850376835978,-0.616510379718791,-1.02061544047546,-0.76217220433691,-1.25979320868341,-0.677738021972849,-0.974938384069061,-0.124119675057765,-1.5311344327649,-1.12548578951342,-1.69879700797054,-1.5602634159159,-2.42844032664489,-2.16014719562365,-1.3216480696517,-1.32598221940143,-1.08503112571698,-0.915546274977914,-1.67108978994698,-1.33388969676841,-1.02068946796227,-1.4890820923882,-2.12525237952532,-1.78549319538623,-1.43900602975896,-1.35430044162492,-1.6568383978027,-1.71981479643569,-1.24731632527818,-0.77479447331957,-1.64046872583469,-1.01835628448074,-0.564588655549172,-0.522579523964924,-1.57423824872268,-1.76351383139788,-0.782217541641244,-0.568927737499554,-1.65827832645272,-1.09413540235035,-1.19871524984217,-2.1492075798552,-1.8731756565231,-0.741663821071447,-2.09713378516883,-0.820755147817792,-1.59917128391168,-1.47484199256734,-1.45065823000663,-0.63379283095702,-1.02525281833224,-1.87362279506327,-1.3975431234971,-0.746260305804037,-0.959403160582826,-1.7936277942773,-2.29718904908015,-1.59474705978928,-1.08887172683499,-1.45976129707472,-1.31027473093119,-1.09276741466647,-1.36531629611801,-0.924531025854682,-0.856349240912772,-0.698929246942481,-0.772790268270502,-1.62026248898132,-1.18180863930191,-1.56355386359225,-1.83673530791728,-1.08364642179114,-1.90297483401614,-1.31417432238739,-1.86948264474966,-1.51875606438468,-0.672402373260893,-1.12867840875557,-1.24737963286518,-1.36621490613638,-1.65582606167735,-1.20647928335605,-1.9539778281635,-1.14405260551219,-1.30426019049363,-1.10701210797603,-1.09941495764813,-0.657250697876869,-1.81235635528923,-1.31384558259204,-1.19164160084433,-1.32100693671366,-1.26820082250991,-0.930203478910049,-0.922767160045316,-1.33433466355581,-0.202096000768933
"8",-0.601613834479304,-1.66900389039203,-0.0911021313662348,-0.0828900556297198,-0.945390119603674,-1.62170022547039,-1.18145568510189,-0.781189646193398,-1.1278089982471,-1.49390662289244,-1.08726303584888,-1.02780210872123,-1.46382720857681,-1.64759986570634,-1.74154584976405,-1.17839702521693,-0.775105274385067,-1.23335458887658,-1.31747706180019,-1.57834222720268,-1.1326798841086,-0.676991279946658,-1.68936149509849,-0.652552847844033,-0.754307279976382,-1.2184272889381,-1.94694488594521,-1.85376743377094,-0.257251770599585,-0.534104901594565,-1.52259191704284,-0.809676070534151,-1.60665835390631,-0.940591135742065,-0.557370762231325,-1.02584200680052,-1.25799058789216,-0.948529370224254,-1.68087292922281,-1.25463004173335,-0.488962553078772,-1.1286201041918,-1.4939473122045,-1.23484779178969,-1.09738266024898,-1.07308127827715,-1.7707034107204,-1.31472368679688,-0.484078916762484,-0.983686634194984,-1.32608462796248,-1.75288491469144,-1.70185669060225,-1.80005903818394,-2.19499860827921,-0.429792233860292,-0.812980943048988,-1.64346593452182,-0.795689418003185,-1.47688358037799,0.0254680864495127,-0.337417149166026,-0.995919053023634,-1.13820348008914,-2.48108922379118,-1.85001514690423,-0.394211197464046,-0.649455972983985,-0.956355405995874,-1.30083048633099,-1.31233453016958,-0.762431984059304,-1.12435817631812,-0.20252827254431,-1.45649828706912,-1.21374500131608,-1.23211581815894,-1.19771298719559,-1.59750028237204,-0.809767171471581,-0.107283704856219,-1.35675641212028,-1.20044493803624,-1.06389160126619,-1.79958116322383,-0.376262070987308,-1.22067121575594,-1.02822786178115,-0.771618644161064,-0.698075226450026,-0.815166259899607,-0.782451006653666,-1.34768357469744,-1.68237551066807,-0.364425454785089,-1.03036515245674,-1.4262012830895,-0.810135208487539,-0.819282293987783,-0.434289965950709
"9",-0.0335857761321116,0.443405298357646,-0.0011942013022225,-0.259049940973427,-0.338243085933471,-0.46191072375497,0.292759259125539,-0.285012269070141,-0.453971970402115,0.229943185237336,-0.288986745613452,-0.282136581736714,-0.184043625154589,0.172539997567404,-0.31146386747108,0.137415151346456,-0.317070610695823,0.211266896190353,0.299319908695079,-0.917897064894936,-0.440642843413761,-0.692547837101558,-0.119053902258649,-0.123969186516908,0.0943713606703963,-0.258452528396439,0.287816927079793,0.170534713257285,-0.519863822029091,-0.226429111411759,-0.23627746528699,-0.777244889157622,-0.159362321422745,-1.3709496916723,-0.748800524303582,0.66755228021389,-0.356811137851684,0.511527907038575,-0.701904407482405,-0.0885396730066068,-0.36224907828296,-0.480558736825656,0.280112985495743,0.251569234364779,0.216602414160185,0.577638161823306,-0.115800066701092,0.189586488110325,-0.0460391483962213,0.129775977616438,0.0374690981251261,-0.240195397032182,0.406495790948896,-0.723291804052732,0.280942853708128,-0.0026354462384269,0.681840980782416,-0.677070719053754,0.70275043713067,-0.0892649053767978,-0.384659920728919,-0.320766029475336,-0.437989083661083,-0.364729383417736,0.404026035571257,-0.639351244278267,-0.148531015281842,-0.15611832083447,-0.591388328462069,-0.710555670772762,0.376927974220251,-0.0300521105324945,0.0562936601435448,0.0609000347498389,0.546623663209823,-0.349613065800744,-0.15157663494788,0.393696660362065,0.0512234979908514,-0.440805450521493,-0.4423513317061,-0.231346320049088,-0.228454286186891,0.36317915488228,0.553121586088585,-0.291372983699063,-0.45305275123858,-0.251693942496015,-0.4236989609751,-0.00097639708253125,0.377269356761547,-0.660152098328781,0.0967049079349156,-0.340017071543982,-0.177439399967175,-0.0288262780625945,0.0605172092337648,-0.100391039763741,-0.917475383010152,-0.428912388821908
"10",-1.33510031067661,-1.27038814853348,-1.30496986917376,-1.63350114501256,-1.35975168070419,-0.134568922536791,-1.76456347415893,-0.967444269179028,-1.79614723869363,-1.65209602572782,-1.34544470309115,-1.98048954096026,-0.829657456555379,-1.36742000999489,-1.20413796133207,-0.913627214605387,-1.25208815912654,-1.6304855022662,-1.54372798412268,-1.69566938681776,-1.59582261747056,-1.21250728694772,-0.713542258551627,-1.42287790723189,-1.59861583330772,-1.6168423836206,-2.65769860147481,-1.93769178362661,-1.31282050260358,-1.870161339257,-1.51956232696632,-2.42504404617964,-2.40243937271464,-1.08695880543723,-1.37179134499068,-1.88534899909811,-1.95899684734444,-0.999259518822862,-0.60198472214998,-1.3390897566908,-1.72769472232435,-2.48632452931029,-1.4450966507147,-1.61035094940414,-0.53383166533112,-1.76045297070306,-1.28148114447434,-1.29017787325301,-1.4624851906725,-1.88903634174342,-0.992752744332189,-1.39480710233203,-1.70929891045053,-1.4772589995907,-0.704424812101346,-1.20138431721086,-1.22698072387532,-1.75996913975031,-1.64263262483201,-1.32645654065631,-1.690694771619,-1.18313208934902,-1.41696236175574,-1.83902717278013,-1.40914486111077,-1.89896565303078,-1.22601741681271,-1.76201974867065,-2.23706320520571,-2.01713170467026,-1.22769976354999,-0.8493749297258,-0.80066809685411,-1.62245629484296,-1.57120235590889,-1.61931826509913,-0.702049977804657,-0.657910940387582,-1.01551950117869,-1.03626820484872,-2.02942669055229,-0.616269570704627,-1.6516151271842,-1.29225430259426,-1.90599180185863,-1.33200816203924,-1.61790828368443,-1.60186624560511,-1.75397307809328,-2.1336076469535,-1.09367215896388,-1.14809918870128,-1.99175639446643,-1.78595423267049,-1.97558724225063,-1.16853552627848,-1.05284496933957,-0.824072733218548,-1.79697487636124,-0.568009118874916
