"Y","Intercept","Age","Sex_Female","Race_Asian","Race_Black","Race_Hispanic","Race_Other","Educ_HSDiploma_GED","Educ_Bachelors","Educ_PostGrad","Educ_SomeCollege","HH_Income_medium","HH_Income_high","Parent_Married","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
5.33120173645143,1,10.83333333,0,0,0,0,0,0,0,0,1,0,0,0,0.521578810935284,0.513938889129202,0.521281086076195,0.509141607367585,0.516241102126179,0.493156294816658,0.526296878343915,0.528717744418716,0.492910382800047,0.52213414327059,0.560438337886227,0.551557603288294,0.554473461151998,0.526662929721293,0.56835113563898,0.557884365366084,0.565105169760323,0.432907011942238,0.450068208581991,0.483493937767239,0.482846455326535,0.461058994136059,0.493823133603037,0.491159071831505,0.46263290813121,0.540087854854653,0.481886929938281,0.532003418874496,0.534837966740948,0.563811188353072,0.470368638189826,0.485235242235171,0.515795343013736,0.443524529921322,0.411835239023003,0.449562849794731,0.577415669590171,0.49188424182198,0.530632292476318,0.501129229674449,0.428272857024971,0.513199914810441,0.521637157376857,0.589030278438346,0.515328478229281
4.7711860398465,1,9.833333333,1,0,0,0,0,0,1,0,0,1,0,1,0.562492976272435,0.548198129758772,0.507617838672411,0.4873583067244,0.522171703748836,0.488389397063625,0.560483144046265,0.524975632562327,0.474317898181566,0.473072917917093,0.501000674844267,0.548265528345507,0.4982112609149,0.489439614787292,0.481528518217638,0.519210142561295,0.451996488243542,0.53052642643136,0.527264811014865,0.490335884701573,0.551124411422523,0.555870986343515,0.532532600059467,0.480958912872258,0.583632296116691,0.511546723958749,0.523782021971975,0.592767705282045,0.56086678666297,0.553781656032418,0.582764909412502,0.545156964994693,0.60364311228456,0.623427064401029,0.48665538917066,0.536316736619997,0.60997882451202,0.590695972326965,0.533969592956454,0.576737603120403,0.518620894386418,0.509471045243892,0.608505378729732,0.526849424104334,0.521069331874285
5.26966281983996,1,10.75,0,0,0,0,0,0,1,0,0,0,1,1,0.506981798286836,0.515278975050155,0.519771439057647,0.507020287231426,0.455711172751259,0.530097301236508,0.507338914520565,0.527185136828671,0.535172303032819,0.567245575759872,0.466455867187313,0.518430910503775,0.511086129344807,0.497978764196218,0.530449570885546,0.5295764897681,0.515448045331757,0.506385102627127,0.51434837020744,0.510872775583984,0.496199939879257,0.535626306094248,0.536372994410936,0.544720792813539,0.546900166724701,0.546306035356752,0.603434190009046,0.499261132659488,0.48001415152596,0.496053510933999,0.553504502992881,0.471606074676377,0.464513636597718,0.493351855840897,0.548085498220503,0.52502402206285,0.486855456978926,0.548805189152141,0.511550385277525,0.508613630085339,0.494474193199908,0.498213405831602,0.503756947869718,0.568860893918719,0.531493203731142
5.49661507349598,1,9.75,0,0,0,0,0,0,0,0,1,1,0,1,0.553191809757876,0.535579444485514,0.558783356880293,0.461562113438759,0.536624785740063,0.568701820289836,0.612704189160536,0.516096613800862,0.526010175200956,0.57768686906407,0.569311959745168,0.505212288099914,0.601993314683337,0.576005896302621,0.597121271632339,0.569611670936244,0.554445454011682,0.519501000477804,0.564760164945942,0.516348498247777,0.538649680842564,0.562036532184252,0.52829192985615,0.530870281083841,0.498411201050485,0.552274395299099,0.579784617609971,0.563175409086007,0.575153987251036,0.543389454184996,0.467735012558518,0.521924042777828,0.490226542945823,0.500997269122776,0.511675437841239,0.607809440450514,0.602032547340138,0.543493725813761,0.517459341742604,0.546932485898852,0.523290286330499,0.56019852424257,0.512885962925806,0.542792827689633,0.553832678184001
4.5767289817425,1,10.16666667,0,0,0,0,0,1,0,0,0,0,1,1,0.549323403772552,0.559088553850336,0.566976148052133,0.542125855961891,0.532899570576319,0.565396725254281,0.594377361470876,0.546525462869054,0.545475870795851,0.582010838686923,0.503837559977191,0.560481696582134,0.5516967010611,0.53505586051208,0.543282985961978,0.557056183355515,0.588899216138443,0.539955712537791,0.494856024051469,0.500831810147025,0.534188244860567,0.573632927347165,0.555871284973718,0.590917329545324,0.504155006177691,0.550076580717398,0.536071899002096,0.526791967333657,0.519813104571681,0.531088104957843,0.533907768067669,0.498653014687152,0.581030009057899,0.559260844500084,0.538649229979918,0.557529119297571,0.530742476484666,0.562837936990594,0.491994694099422,0.541051142860052,0.556879017063653,0.540126881805372,0.585945815413067,0.545661045171645,0.581983858517494
5.73323938949496,1,9.583333333,1,0,0,0,0,0,0,1,0,0,1,1,0.573747583536021,0.564983749025563,0.482476772673648,0.555752648744806,0.569609968693175,0.518772049138326,0.548473571041348,0.511244216416023,0.58576714855018,0.509580200670879,0.515995989939021,0.445429090442591,0.511217977513198,0.488347540027212,0.577362851369153,0.541878310191921,0.542389875723527,0.460538198679812,0.519662732570088,0.529795648975196,0.475592056564525,0.557177991921065,0.534554109331515,0.526200550090741,0.49585851188695,0.452433724860232,0.454388083444381,0.504481467322278,0.523728365738067,0.552081607134138,0.512140596085194,0.517688836644334,0.501757645000178,0.53192086713664,0.514746149815636,0.487414717693476,0.548240655230959,0.453435666849853,0.564057185545078,0.586916508391119,0.516732707293419,0.497248305771334,0.516838252959912,0.541932518149818,0.563705505483358
6.5354268216535,1,9.916666667,1,0,0,0,0,0,0,1,0,0,1,1,0.465981473551279,0.460356089465952,0.388730324317015,0.49750324631238,0.472459062994619,0.380865581936843,0.379241166003372,0.537406604851178,0.495801714274805,0.485381689093013,0.527764610075792,0.531336118225604,0.528872911234381,0.478427464307122,0.477870931733959,0.516233343774191,0.553845367005518,0.435331310174281,0.434670248521227,0.478870893560136,0.376708905541827,0.398101566628637,0.474895482364612,0.389966263196203,0.507829914295171,0.480297874535506,0.439567075567644,0.499888675944625,0.438510892891834,0.521636577379303,0.500567718406221,0.399340603396675,0.496062404278893,0.531729338724215,0.531339865026502,0.448376884726922,0.459891957520645,0.471048634051798,0.538088291335986,0.379981190205589,0.430276099366859,0.396386034244826,0.424578168990757,0.53993189470831,0.485342984507933
4.6833978048288,1,10,1,0,0,0,0,0,0,1,0,0,1,1,0.467129016289437,0.529069032312529,0.493308561981027,0.48966319982167,0.505215652804009,0.469165430277176,0.462162369479754,0.483717527932428,0.479075210198772,0.532774799848632,0.447366214299072,0.436117132238983,0.474502891003628,0.411606077059911,0.529983564379255,0.473296369615306,0.498540699942738,0.443697701404822,0.489731412095223,0.525824998210735,0.451760338992026,0.473940917909592,0.500419134868745,0.470874960626533,0.451578857113264,0.476291212983191,0.458214011759435,0.422303597794752,0.493183146470345,0.430360286760496,0.476353902244832,0.41246845005681,0.470755377496197,0.480885379973175,0.511128242104197,0.483119192846352,0.543807953161986,0.461859712288794,0.576350086980446,0.42198762888343,0.513346019620589,0.505014678441009,0.433491652070473,0.458628673028064,0.502892820977903
5.1915507876756,1,10.66666667,1,0,0,0,0,0,1,0,0,0,1,1,0.466381941200696,0.479225141924021,0.52680696132946,0.515470889290166,0.509769900578384,0.430811759687545,0.448305605707019,0.500572709624233,0.486427732284234,0.460742352204903,0.423713604550599,0.448833227717033,0.477419327562068,0.428655299951692,0.406499280674913,0.462006405817904,0.445209998568169,0.48662589651434,0.492763281787869,0.447950420250961,0.442803319618233,0.468872120776624,0.539411921183578,0.506787113686978,0.498916998731907,0.484521018725523,0.449797546883657,0.45936549313764,0.510931297076984,0.458690538144576,0.527056365221074,0.51040444272704,0.489582196637852,0.506198702920345,0.504113869216388,0.449525856694716,0.506053819776569,0.562056664731087,0.544850478551969,0.458575823543963,0.490128060261013,0.482104024356052,0.511764749234873,0.534812966055196,0.543321148333579
5.16186233679782,1,10.83333333,0,0,0,0,0,0,1,0,0,1,0,0,0.459511984788553,0.504508619753603,0.491606743544799,0.512017393367866,0.482166527258821,0.522332861863223,0.511019058105832,0.468801805120287,0.495251182979208,0.500970533009593,0.468604627021545,0.395149886242785,0.464339001070327,0.479957451437333,0.486290650518775,0.4196716529988,0.438431595816707,0.505064795980194,0.53312033954885,0.484480727959578,0.544580999043953,0.533975097922245,0.451205844778095,0.468009150071338,0.457040213440195,0.474159072946516,0.515178193555101,0.490752951733047,0.462949076547377,0.522823248347354,0.485413746011737,0.520160759643483,0.482673517277411,0.468411672164396,0.466304620035393,0.490873972811225,0.505413423552398,0.521482302891462,0.509626614587092,0.514798542796308,0.526463404003133,0.502842312502332,0.47661959410471,0.484228552133591,0.499777777442501
