"Intercept","Age","Sex_Female","Race_Asian","Race_Black","Race_Hispanic","Race_Other","Educ_HSDiploma_GED","Educ_Bachelors","Educ_PostGrad","Educ_SomeCollege","HH_Income_medium","HH_Income_high","Parent_Married","V561","V562","V611","V622","V646","V648","V652","V661","V703","V9292","V9341","V9352","V9376","V9378","V9382","V9391","V9433","V9565","V9576","V9600","V9602","V9606","V9615","V9657","V19327","V19351","V19353","V19357","V19366","V19408","V21210","V21212","V21216","V21225","V21267","V24848","V24852","V24861","V24903","V25129","V25138","V25180","V25680","V25722","V26883"
1,10.83333333,0,0,0,0,0,0,0,0,1,0,0,0,0.278460192258205,0.113144877779187,0.0810292452963151,0.309882446119389,0.103181420726303,0.0690544089954356,0.257929403751517,0.0173717205621282,0.365388872309798,0.21421806072821,-0.00198758796846472,0.147330148938357,0.245722245068056,0.0330999635276414,0.298658325857555,-0.0745048431827547,0.525866878743571,0.305226094297867,0.243183341199142,0.0868589113910163,0.200455180958467,-0.0865120186290139,0.0830527436440159,0.0808204748091186,0.0850377424916068,0.210130467996591,0.391089377489229,0.236086039039157,0.0695238770657064,0.471897767505682,0.200340285592598,0.0691051709097205,0.0366867781155713,0.280123829043036,-0.0278817692972198,0.122746749301587,0.0907647087384372,0.0648761584538793,0.0996638421577657,0.164368809174566,0.181743592939119,0.324750484851458,0.248690181953671,0.064567701044036,0.411539556400873
1,9.833333333,1,0,0,0,0,0,1,0,0,1,0,1,-0.216258850727549,0.304529555149258,0.39319991768659,0.265937350416018,0.0507313049257067,0.274703226158264,-0.176321421146603,0.0531642597904712,0.062875867678635,0.122479668697487,0.170715522591538,-0.22451909600318,0.146160827160915,-0.113677973888286,0.251757084066825,0.12458834814648,0.104847631802202,0.0608141421764282,0.0310429530164277,-0.0309315573887125,-0.00257468161407945,0.232066510355258,0.239490510531426,0.280485691776415,0.0844216238171661,0.140994432039755,0.0851070107046038,-0.015403559311491,0.0549920938712954,0.312438486238921,-0.145647945142786,0.0178376765833328,0.425090433885532,-0.327426017056717,0.144718080712072,0.326689317214383,0.119429706271651,0.297222394683981,0.363366376814733,0.372932154117734,-0.104376562664307,0.165837480009233,0.122711390953843,0.18814667081564,0.049432019655309
1,10.75,0,0,0,0,0,0,1,0,0,0,1,1,-0.0191298482935676,0.311613026015176,0.0672485220138517,-0.0591203806055437,-0.264827702061866,0.104214307654458,-0.163177807366137,0.134908012863542,0.381731677311384,0.0585512707214012,-0.00533881090535247,0.473994380909311,-0.127306061855271,0.03604840600993,-0.0577715749108032,0.390002147499365,0.342688615211767,0.10998930415701,-0.0469720643314556,-0.044084427118923,-0.0462959515149406,0.0788382507201868,0.0749689165887042,0.378479293894222,0.211900866792549,0.225114680782286,-0.0524825870853677,0.000568042436566066,0.0717205723734757,0.0419272699281092,-0.0524102125069995,-0.113934838097922,0.0989467245691702,-0.0706889330628551,0.0412624218983457,0.0364990200112943,0.470432153437881,0.523461591908994,0.306649063103874,0.257242982048181,0.020114448821672,0.132029898389079,0.108300637946357,0.0229344249530464,-0.0678960346700546
1,9.75,0,0,0,0,0,0,0,0,1,1,0,1,0.216622939476136,-0.0426585131799261,0.0243761936007182,0.0269309446017399,-0.0193606740932834,0.357522798051879,-0.00835243532668867,-0.00787039287187519,0.0952025354643179,-0.0083119152088965,0.0154915276614346,0.256761711920324,0.267845438664137,0.0584230515720462,0.326173172549066,0.109938113990269,0.083312950720715,0.254279636443739,0.444573351794074,-0.151606516879958,-0.0563686624065956,0.138784662642615,-0.0257073588672121,0.368798299009006,0.0664044062351832,-0.10044983163005,0.205211257381389,0.111368292145901,0.211700849947435,-0.267498580362676,-0.210023700808589,-0.182906883885073,0.335008707875365,0.418855244355119,-0.223480864044394,0.305934028266221,0.41192761550486,-0.190377410255949,0.364338917736263,-0.0214138796341219,0.298250860449443,-0.250709818021137,0.172481046789874,-0.00232265141878844,-0.115046610962048
1,10.16666667,0,0,0,0,0,1,0,0,0,0,1,1,0.34925395305304,0.123003745843749,0.114702032229942,0.0244576849441188,0.064534532546467,0.01797944944425,0.190558609397473,0.173143336784561,0.182506154881303,0.116213306564431,0.23321621250244,0.101183821643392,0.0521120085978335,-0.0371018204661014,0.148874279701886,0.311150357492065,0.151091077178935,-0.0169219356129078,0.320212643419608,0.0865192214977804,0.158408387203494,0.126500035328879,0.000241339405940441,-0.0522047472249381,0.289000559444429,0.169762581475018,0.0519396620051621,0.465339116623576,0.0706729675039569,-0.151368738551691,0.232700833804132,-0.0422546508441685,0.15214214692213,0.236910176471208,0.0725162237472404,0.0860800732768846,0.0123841362179838,0.203231321884421,-0.0271808901967023,-0.00722263193897617,0.164111957231449,0.0566344027297782,0.0366170362967429,0.156035335677566,0.321519218499681
1,9.583333333,1,0,0,0,0,0,0,1,0,0,1,1,0.259485654794944,-0.0146289495803636,0.0370472884926318,0.4657106674054,0.260015017333788,0.0800742272928152,0.205773449686259,-0.0397223117905179,0.116077692573227,-0.02351571953718,0.075090782640151,0.108470334117653,0.274303046562682,0.131229680507427,0.149508339611114,-0.00516451231808621,0.253421741531047,0.273068780042886,-0.113270758185196,0.112958977950571,0.130237931396904,0.28931125112193,0.0295684217166725,0.188962839922992,-0.0242511730860749,0.228708727622412,0.168755208100395,0.0181262315374563,-0.168958841423727,0.1249072857067,-0.259881078488874,0.140447462347753,0.310782684071493,0.159214364405136,0.0674914157174102,-0.0612065807876369,0.152601246574944,0.230149413791902,-0.0628115058436237,0.0904668719645211,0.273012963606095,-0.143624527167178,0.0575814205285365,-0.146091234019205,-0.0221032128963529
1,9.916666667,1,0,0,0,0,0,0,1,0,0,1,1,0.085645177624027,-0.108463025305798,-0.0802463489634034,0.0776050315228528,-0.088756296059834,0.198453906612279,0.0617601546227958,0.129484423126273,0.0234592480759714,-0.0866781412309335,-0.188926106171738,0.0238759822064617,-0.0102910672820436,-0.115301555937862,0.340148580887687,0.0136926411127228,0.105923037660202,0.192097220208358,-0.0684773498017038,-0.0154709717435209,-0.00943407889719543,0.142294135743596,0.0411167215591241,-0.169263997151506,-0.0545314075031614,0.166513233902773,-0.0536142399279132,-0.142471943470376,0.240618535775029,0.207290054000422,0.220971205682166,0.405609163135622,0.151326665192988,0.130616337055347,-0.0166944340918796,-0.0814333324402478,0.00140214646788483,0.316467923907282,0.243506161232619,0.143356834032206,0.287510604402078,0.331493395558845,0.186323558333601,0.265286433672486,0.133873533429008
1,10,1,0,0,0,0,0,0,1,0,0,1,1,0.0646134683396047,0.0382545508365048,-0.109614343598479,0.21834925930947,-0.0840095397023995,0.0823420326235866,0.189470450957738,0.36264563754568,0.434921010040988,0.250019670237985,0.146009066035393,0.478073679348879,-0.111610293319829,0.110002169171489,-0.0103637563727396,0.000884277871383649,0.0636708996028265,0.0926445578094455,0.173237764259541,0.300215704638948,0.0340712680126177,0.271274549925201,-0.00313995202168164,-0.0604856640109392,0.228157886081131,0.1756873899033,0.383303942586913,0.313586733771056,0.0823793539159513,0.240620970937827,0.217623227503122,-0.112342816029286,0.0313916285553858,0.196785105152884,-0.229606461393655,0.244824898983353,0.0259611499519333,0.00631519733935472,-0.218654542235811,0.0525345741267362,0.381928642962722,-0.259514785675905,0.194156055250196,0.0706102940786433,0.147570250079225
1,10.66666667,1,0,0,0,0,0,1,0,0,0,1,1,0.386605821224412,-0.0263909031462423,0.208113395450182,0.110204600220692,0.213607456698597,0.103722572601449,0.38587696867979,-0.0908293634244086,0.133722598057151,-0.1636266117486,-0.0258812017970909,-0.182389940883733,0.304779493806473,-0.149950338194896,0.227014684082562,0.0483911599029828,0.0162994929233207,0.314754257260881,-0.131957562866096,0.431911679365619,0.0508147763305455,0.0970928420722371,0.00547338712118799,-0.120490914969305,0.355289398042626,-0.0372413614380827,-0.0393455635865393,0.123769881977613,-0.157685741195796,-0.0583525243846933,-0.107817307452738,0.00597105627386592,0.195269643148518,0.0307943782062315,0.17725801080462,0.096045169181692,0.186299571578694,0.0830143552984741,0.164416273558396,0.0192189735820872,0.0548075227629421,-0.113468968133818,-0.16441236580139,0.183982964193059,0.10852805045309
1,10.83333333,0,0,0,0,0,0,1,0,0,1,0,0,-0.0675418737413182,-0.182894053472672,-0.0266963367605647,0.0412493983379592,0.180468513811976,0.169740969918628,0.163912820171287,0.133788229433754,0.226435038482795,0.244697595713077,0.0348569066693477,0.208789594128063,0.359420989694732,0.283524936215539,0.402921518664228,0.261580502451024,-0.0143074117759475,-0.206823646295264,0.0630622940334017,0.125247364498319,0.240781511415272,-0.0363257169301495,0.0364698905518521,0.234087019744337,0.0132939956224707,-0.0306731046828211,0.0551444564008245,-0.0280220326355586,-0.0416231918956926,0.14543919893332,0.204620023988018,0.209974997759954,0.0118379458168715,0.124565056509536,0.0822726203563418,-0.0707637480628746,0.0309624089159439,0.148605145188284,0.161422665660592,-0.0678366029158156,0.24694249915035,0.0461786671862263,-0.0428544876703101,0.10210546797998,-0.0954554197621502
